trackID, danceability, energy, loudness, speechiness, acousticness, instrumentalness, liveness, valence
7ts7BcLNfYS6JLMdzJh3BL, 0.695, 0.28, 0.9915484492763686, 0.0546, 0.876, 2.52e-06, 0.137, 0.227
4NDpn6yfD5aqafYWFEaJDz, 0.705, 0.634, 0.9948273988356504, 0.0282, 0.0405, 3.53e-05, 0.349, 0.639
51UQlc5idDee07wYUYZjhR, 0.438, 0.118, 0.9875199863828088, 0.0412, 0.913, 0.00192, 0.117, 0.208
6ysRK6One7O5GiRVvrs0x1, 0.743, 0.441, 0.9913429154552685, 0.0898, 0.514, 0.00524, 0.309, 0.465
4HL64eE6Tg7DOHRLZ1Wgd3, 0.456, 0.68, 0.9920999650296536, 0.0391, 9.37e-05, 0.00083, 0.127, 0.762
6oEVnWKgPqIEPc53OYDNqG, 0.45, 0.352, 0.9909565118716005, 0.267, 0.649, 3.8e-06, 0.249, 0.408
07stbgVp3PNKRk12IQ0ZCh, 0.812, 0.541, 0.9928892149026775, 0.042, 0.268, 0, 0.071, 0.77
3AIEEEIDJFnqv8rozNVCRZ, 0.734, 0.736, 0.9934407306559624, 0.0394, 0.17, 0, 0.186, 0.961
5McbZlaeBC1rCNKOFOZx6x, 0.343, 0.422, 0.9922801496794846, 0.0287, 0.628, 0.0383, 0.131, 0.127
6wMnegOhJbrfu6Dk5MQ62W, 0.409, 0.465, 0.9886367201441187, 0.0396, 0.00423, 0.00492, 0.0928, 0.469
3zQGmJ4k3JeqwAjfrEcwHp, 0.687, 0.843, 0.9951240526507714, 0.204, 0.0106, 0, 0.0957, 0.77
7FavLZuFJ4hSuRzSPJLGBM, 0.38, 0.688, 0.9943772797674413, 0.162, 0.026, 0.00082, 0.377, 0.394
25U7raB3ZSszayTYClh4hF, 0.663, 0.168, 0.9895917672994966, 0.0448, 0.928, 5.68e-05, 0.361, 0.678
6Md0VfGaWXZgJc53IMqPkO, 0.328, 0.461, 0.9929727986565914, 0.0434, 0.447, 7.49e-05, 0.155, 0.232
7G7zCzvyqz39BFE7TqPM3O, 0.568, 0.587, 0.9929563559509036, 0.127, 0.293, 0.329, 0.137, 0.491
1vH0VkHWjdFkh0R2hhBh6n, 0.338, 0.143, 0.9901919260571087, 0.0368, 0.982, 0.324, 0.124, 0.118
09mEdoA6zrmBPgTEN5qXmN, 0.461, 0.593, 0.9956008911157234, 0.0356, 0.17, 0, 0.307, 0.175
60PZUWKsJC52uXaPlPcEVf, 0.571, 0.717, 0.9932858951774004, 0.336, 0.359, 3.12e-06, 0.797, 0.881
3N9pHy9ex26PE428lI8Fa1, 0.448, 0.789, 0.9952096917428963, 0.142, 0.0143, 8.57e-06, 0.366, 0.747
0E3sXZATdoqzyYIw1bkxcT, 0.564, 0.399, 0.9917930345234777, 0.0276, 0.15, 0.854, 0.0656, 0.718
6MNktmrlECWNXz3C3Gpk9s, 0.416, 0.446, 0.9896102653433958, 0.0411, 0.766, 0.0116, 0.151, 0.221
62KZRwymXq9Rgm8Cm5UCfx, 0.337, 0.419, 0.9906283428705777, 0.0297, 0.755, 3.43e-05, 0.156, 0.492
0F6ReT1jStd3d3Bx8tZLjN, 0.561, 0.245, 0.9906516367036357, 0.0262, 0.777, 0, 0.097, 0.256
7KWhn1J1ALqw2grLMgZoy7, 0.325, 0.321, 0.9876063105876708, 0.0301, 0.889, 0.202, 0.115, 0.711
74bdnHhtEzkM49KQJh4hK8, 0.628, 0.437, 0.9941011793344304, 0.171, 0.922, 0, 0.154, 0.586
4dAhr61ItX6cK881nlW8aB, 0.464, 0.719, 0.9942793086460503, 0.0672, 0.255, 0, 0.384, 0.687
51Ful1v7b81FchIFFTAQ05, 0.589, 0.507, 0.9941409158731764, 0.0661, 0.271, 0, 0.335, 0.33
4IowQDUOzUvNtp72HMDcKO, 0.772, 0.413, 0.9933818109605805, 0.089, 0.0361, 0, 0.111, 0.211
3W49ULqEkKnjwZImvalVBj, 0.408, 0.301, 0.9898205949536547, 0.0436, 0.75, 1.04e-06, 0.132, 0.399
6R6ihJhRbgu7JxJKIbW57w, 0.654, 0.325, 0.9908249702260966, 0.282, 0.74, 2.14e-05, 0.152, 0.39
5FEXPoPnzueFJQCPRIrC3c, 0.871, 0.44, 0.9947129850085714, 0.0761, 0.499, 4.15e-06, 0.114, 0.799
7u4qROVgWkluMWbGRFacVN, 0.374, 0.746, 0.9949753831868423, 0.0967, 0.259, 5.69e-06, 0.194, 0.553
6d4Baqh1ZSJzPaBkanszjY, 0.692, 0.189, 0.9876138468277778, 0.0281, 0.786, 0.000209, 0.121, 0.436
0qGFnxDIqGBIq2D3zNbjk9, 0.503, 0.508, 0.9913942989105435, 0.52, 0.486, 0.0102, 0.124, 0.317
5tJZSE0l9xTnRrccjBZZXg, 0.196, 0.014, 0.984695266568158, 0.0349, 0.986, 0.93, 0.112, 0.0645
0I3q5fE6wg7LIfHGngUTnV, 0.843, 0.806, 0.9949212592806193, 0.269, 0.143, 0, 0.0771, 0.613
0YwUJOHKYxlm5gVfIkl8Ym, 0.696, 0.49, 0.9944519570557744, 0.0347, 0.155, 0.000351, 0.0563, 0.557
5PvpHmQ596TTqm5Lysejjh, 0.873, 0.604, 0.9916834164855577, 0.0756, 0.216, 0.578, 0.109, 0.335
6ey8HhYmR57lhESTf15RcF, 0.366, 0.284, 0.9878803556824708, 0.03, 0.339, 0.167, 0.0771, 0.148
2b1UvjB8Oz0sJS8w6bK6HE, 0.616, 0.372, 0.9919060781250825, 0.0349, 0.473, 0.00441, 0.069, 0.587
2mG44jHbEK5zbWnSEwy1hE, 0.792, 0.757, 0.9938168575485754, 0.275, 0.151, 0.000431, 0.0399, 0.546
5iJ3TFsnziFusTvu8hM9pL, 0.51, 0.376, 0.9895821757211788, 0.0322, 0.696, 2.26e-06, 0.116, 0.541
6OriTtG20OxEuvsrx8Zvma, 0.588, 0.409, 0.9935441826792495, 0.0254, 0.646, 0.885, 0.109, 0.337
59IqCFx50pTdpyWa8mL7fh, 0.828, 0.616, 0.9931728515757956, 0.14, 0.227, 0.00304, 0.0618, 0.812
3h0xzCrYEVVFhhycY7jGBs, 0.548, 0.63, 0.9948157519191214, 0.0343, 0.0111, 0.000721, 0.128, 0.338
0WXElrzJXmGqznESwpm3M6, 0.553, 0.558, 0.9952199684339513, 0.0335, 0.498, 0, 0.233, 0.441
7eX5zZ0VCWLJuWg7B3yBaK, 0.497, 0.0715, 0.9882722401680347, 0.0333, 0.977, 0.302, 0.0659, 0.0388
5WoaF1B5XIEnWfmb5NZikf, 0.674, 0.506, 0.9917793322687376, 0.0434, 0.173, 0, 0.0866, 0.183
5GYcaVfaFBHe2gzA6Oybgj, 0.416, 0.404, 0.9893122413028007, 0.0373, 0.479, 0.000105, 0.056, 0.413
6RKGBcDtgzXx21zUjpeu6F, 0.613, 0.661, 0.9955803377336133, 0.0263, 0.00652, 0, 0.0976, 0.509
4frLb7nWtsz2ymBE6k2GRP, 0.659, 0.291, 0.9933256317161464, 0.0348, 0.405, 0, 0.0771, 0.406
2yOj1pyRC3NcvQyeZ3yAcL, 0.511, 0.436, 0.9919697936096236, 0.0409, 0.301, 7.12e-05, 0.255, 0.342
0f388trqcZyqGbPJUqGWpx, 0.727, 0.169, 0.9904488433334836, 0.0542, 0.739, 0, 0.109, 0.473
0Lw6aQcBFWTQ9m4MSwwwes, 0.722, 0.764, 0.9951199419743494, 0.398, 0.145, 0, 0.171, 0.796
3UJYeHk1Gtjjvx7lv9wTKb, 0.811, 0.662, 0.9919499253402505, 0.0623, 0.35, 0.000203, 0.0805, 0.718
04jVEb76Kw5OrmGtlXlHxI, 0.669, 0.352, 0.9913353792151617, 0.455, 0.322, 0, 0.484, 0.528
7wvwXi9Z66dcH5t202vVkN, 0.618, 0.217, 0.9884633866216579, 0.0515, 0.836, 0.000163, 0.538, 0.0872
25se3svRdRyZjTxB4Ohxhj, 0.629, 0.44, 0.9890265492914718, 0.193, 0.0605, 0.154, 0.449, 0.379
6Baw9w5T0i6hvZBagZxvhK, 0.762, 0.552, 0.9940545916683144, 0.0331, 0.728, 0.000618, 0.0844, 0.1
78DC9wd9Qrikw4jWllFAvM, 0.834, 0.591, 0.9938271342396303, 0.305, 0.0553, 0, 0.074, 0.9
0R43dXnNgF209Ygdgct0fP, 0.763, 0.641, 0.9915916113787995, 0.145, 0.0718, 0.00947, 0.119, 0.493
6MpCaSIOfqBqbMED4kXgNY, 0.528, 0.797, 0.9938655005529023, 0.0485, 0.000391, 0.011, 0.14, 0.751
16qzGrIMWoxerw2gnW0zuv, 0.638, 0.256, 0.9882523718986619, 0.0492, 0.819, 0.0707, 0.145, 0.438
60ABqMtWZFSWw1sxuzo8Pe, 0.701, 0.464, 0.9928618103931974, 0.101, 0.773, 0.755, 0.119, 0.359
1KypMTzxfo8NNIZ30lanZa, 0.669, 0.854, 0.9950966481412914, 0.0369, 0.729, 0, 0.106, 0.907
1PnI7MvKYUI7wqYqOI6Xvb, 0.795, 0.494, 0.9911723223837556, 0.124, 0.433, 0.884, 0.113, 0.482
0L38hbPRV0C4x6CH7WZe1W, 0.751, 0.724, 0.9934777267437604, 0.0734, 0.00353, 0.000141, 0.208, 0.509
1pjDKRg5WddCDSlG5PXcKy, 0.731, 0.818, 0.9941751715100263, 0.182, 0.127, 0.00636, 0.233, 0.862
63PEsIWyy3QgiPy4u5I9pG, 0.697, 0.655, 0.9922938519342245, 0.15, 0.0626, 0.774, 0.353, 0.415
75vzHroJkJWv0AvwzWv1zU, 0.661, 0.755, 0.9936736689865424, 0.261, 0.0278, 0, 0.114, 0.874
5oaa2SQE5CEWdsJAGZmljo, 0.912, 0.235, 0.9876364555480989, 0.464, 0.0692, 0.000244, 0.0612, 0.3
1fCynl1EJesWZobfUXOPU8, 0.493, 0.256, 0.9909551416461265, 0.0465, 0.715, 0.00257, 0.102, 0.0797
26GhyWTH1cUYMhoPQrawlf, 0.722, 0.489, 0.9892540067201557, 0.0424, 0.371, 0.683, 0.112, 0.533
5pNiAcguRrBdYf5V0QXdir, 0.499, 0.429, 0.9919464997765656, 0.0495, 0.199, 0.000311, 0.334, 0.277
5h5tBFnbcVioFXiOixTn6E, 0.587, 0.698, 0.9928645508441455, 0.0943, 0.0152, 0, 0.442, 0.0985
2UU29LOyY5UAglpB4wUlvj, 0.608, 0.621, 0.9926199655970365, 0.42, 0.0883, 0.00366, 0.127, 0.617
2fLi2NY6tahFBSF69oH58E, 0.361, 0.565, 0.9914038904888617, 0.0353, 0.101, 0.0107, 0.689, 0.394
2XdGXvlyYtTlyMgpjXQMUY, 0.266, 0.225, 0.9888888416313348, 0.0342, 0.94, 0.843, 0.0921, 0.182
3uMJcNcxcp801NLwgYrj9k, 0.429, 0.265, 0.9889230972681847, 0.0359, 0.245, 0, 0.0884, 0.663
03vzu03ZnrKlHHL1nTi7zY, 0.556, 0.455, 0.9932283457074925, 0.0594, 0.0201, 4.24e-06, 0.128, 0.0915
1LJlVzzGIUt8iIIpPq1zaJ, 0.453, 0.36, 0.9944512719430374, 0.0298, 0.7, 0, 0.156, 0.171
5k8LB57xOq8UUNVaKWSqrf, 0.266, 0.678, 0.9905242057345537, 0.508, 0.769, 9.37e-05, 0.503, 0.201
6G38DYmqBizdFOZUJqgRKX, 0.682, 0.248, 0.9883434918926829, 0.0588, 0.301, 5.63e-05, 0.128, 0.334
4PFiLGx8jAzcAJxwPLUeZ9, 0.483, 0.275, 0.9896712403769887, 0.0418, 0.232, 0, 0.125, 0.31
7xCBZtScFYlCQDmhvVc20r, 0.332, 0.436, 0.9927748010755986, 0.0353, 0.309, 0.00131, 0.284, 0.338
2gpuOUD7W8uOJ2c0JTFIe9, 0.583, 0.245, 0.9894430978355677, 0.0531, 0.898, 0, 0.102, 0.13
4cQrSREMqBSvJ8ZzBZjVb8, 0.754, 0.37, 0.9922438387044236, 0.12, 0.403, 6.22e-05, 0.107, 0.228
3z92yQRqjOT9cs28WqsgYx, 0.517, 0.622, 0.9945745922356973, 0.0405, 0.434, 0.0377, 0.141, 0.456
3bJqgM4idCNL4LocZbDwaS, 0.335, 0.594, 0.9950959630285543, 0.0792, 0.174, 0, 0.166, 0.256
46X8c9qJzpBLYcos3OX0CE, 0.619, 0.521, 0.9934510073470174, 0.0744, 0.26, 0.000542, 0.101, 0.254
1Pa01iyZXm2CYtF0CbeXOG, 0.267, 0.105, 0.986660855010611, 0.0364, 0.884, 0.181, 0.0918, 0.056
18Zr5WWu7X9LVool3pJRum, 0.225, 0.106, 0.9899747453194798, 0.0328, 0.797, 0.000767, 0.108, 0.0535
5qcwzdhDQjHjmu12gOLjY0, 0.808, 0.657, 0.9944252376590315, 0.298, 0.526, 0.00444, 0.075, 0.786
24mo8K6ZzBTB4YBS3OtZ0k, 0.34, 0.18, 0.9870287605503798, 0.0404, 0.829, 0, 0.108, 0.256
3FX4QpDKyovXdgtPEto2WR, 0.618, 0.721, 0.9943389134541695, 0.0403, 0.12, 8.98e-06, 0.108, 0.425
0RW1UL8w8rjQkaIaljaFc5, 0.747, 0.822, 0.9954666090192714, 0.0893, 0.192, 0, 0.288, 0.862
0Efs563zD0G5RG61Vaceus, 0.73, 0.5, 0.9894019910713477, 0.0965, 0.574, 0.813, 0.092, 0.598
38KwHppI7oMsXaW6BF9lPS, 0.33, 0.682, 0.9941662650444455, 0.0477, 0.393, 0.806, 0.581, 0.34
1KPDAA9zyJXcEDvFW5inYi, 0.603, 0.743, 0.9944944340454683, 0.0395, 0.24, 0.00392, 0.147, 0.533
7m97yKVzPpXV9Z4ezEziOD, 0.88, 0.814, 0.9946739335825625, 0.14, 0.168, 0.00672, 0.0584, 0.942
4ctEt5qumxA8RuzdeQagkk, 0.482, 0.363, 0.9915093978503596, 0.0309, 0.936, 0.000109, 0.104, 0.261
7e9UY7mUqxgtIe2Vf3iEoQ, 0.733, 0.5, 0.9938675558911135, 0.0416, 0.717, 0.0193, 0.143, 0.487
5Ozv6hQIj20iX3nFfJCe8E, 0.376, 0.662, 0.9929858157985945, 0.0404, 0.809, 0.00131, 0.683, 0.691
7jqsBIOx7CGhtNPNYxBWIj, 0.325, 0.513, 0.9945129320893674, 0.0392, 0.0935, 0, 0.156, 0.425
32UioUCnMFsr2UN7SvDyXj, 0.569, 0.744, 0.9950507455879124, 0.181, 0.369, 0, 0.256, 0.59
5mJGLBNJM0GULqAoL5mb9C, 0.262, 0.969, 0.9957920375693462, 0.0894, 3.69e-06, 0.00213, 0.133, 0.263
754QLz9cTqsyJuR2wlVXd1, 0.668, 0.267, 0.9905714785134068, 0.673, 0.842, 0, 0.292, 0.818
3woLFj4DieOd7vqP0goAJT, 0.275, 0.699, 0.9934695053909165, 0.0344, 6.33e-05, 0.501, 0.193, 0.382
4dEf4WEDb3tuyhpbZJN8yR, 0.623, 0.984, 0.9940093742276724, 0.0411, 0.026, 0.0276, 0.272, 0.796
0Zgcv1wy4bRWpfsM27uPGK, 0.584, 0.389, 0.9905577762586667, 0.154, 0.689, 0, 0.319, 0.288
4LopXpYv1Kz38jK1u4tVa3, 0.574, 0.301, 0.9873562444386658, 0.474, 0.671, 0.000268, 0.463, 0.457
6RG8y3WSNUE3DcIC3eQCXO, 0.359, 0.727, 0.9941388605349654, 0.0345, 0.0512, 0.81, 0.112, 0.698
6voR6zsWIn7vgZYGOFKYSZ, 0.259, 0.536, 0.9919321124090886, 0.0367, 0.705, 0.000501, 0.432, 0.29
2XIan5oTlgNjnO0bSgKCjl, 0.826, 0.574, 0.9914244438709716, 0.185, 0.586, 0.00465, 0.0721, 0.692
72GKPVtBchtCDoL8LURCrB, 0.549, 0.727, 0.9937682145442485, 0.171, 0.000748, 0.00013, 0.191, 0.119
0YdIIMb2MHuxoUudkAY9gS, 0.739, 0.441, 0.9937510867258234, 0.0604, 0.598, 0, 0.176, 0.442
38ts3hgOW2nzp74cd9jBdo, 0.705, 0.348, 0.9888717138129098, 0.0379, 0.426, 0.376, 0.111, 0.771
4X0iT8P3jzZObc2YPeFYFZ, 0.86, 0.761, 0.9950767798719183, 0.332, 0.12, 0, 0.18, 0.774
6A6SxytS6KWrbBsgmJcVuu, 0.755, 0.895, 0.9968539623116961, 0.34, 0.193, 0.0426, 0.18, 0.884
5JiH89mHrv9oWHlD0T326z, 0.758, 0.436, 0.9940148551295684, 0.0418, 0.618, 1.61e-05, 0.335, 0.605
1S7Izc2QH2pYFIC0uK4et7, 0.278, 0.0675, 0.9846445682256201, 0.04, 0.97, 0.732, 0.0812, 0.112
7B11Rua2szo8VoMJBcNBSx, 0.749, 0.872, 0.9969498780948762, 0.254, 0.105, 0, 0.101, 0.806
00Y89Ir6nXEQdKQb3GLjet, 0.715, 0.439, 0.9928946958045736, 0.037, 0.588, 0, 0.0826, 0.886
1iG3Ly86qPEJu8YgXVu7pS, 0.413, 0.123, 0.9807113360025033, 0.0742, 0.739, 0.222, 0.135, 0.292
5URfZHMlUWTWxPvvSBWcPk, 0.574, 0.469, 0.9910955897572116, 0.0403, 0.733, 1.96e-06, 0.856, 0.435
1MJErNPIQUoEMu4YUUmecm, 0.859, 0.563, 0.9944492166048263, 0.112, 0.0541, 0, 0.0685, 0.412
7flQESHoCoDzirWF4IkKGq, 0.417, 0.397, 0.9909907675084506, 0.0558, 0.982, 0.804, 0.185, 0.737
20m7W5dGNQyXLqr7BVasmy, 0.861, 0.649, 0.9970033168883622, 0.166, 0.476, 0.169, 0.085, 0.589
5NhlpQ6BOIz3S5welptk1W, 0.707, 0.562, 0.9937736954461445, 0.0305, 0.124, 1.58e-05, 0.561, 0.418
7unx2Rvsq8D0RfOLRXclTA, 0.301, 0.686, 0.9932673971335014, 0.0831, 0.442, 0.000115, 0.121, 0.276
211zfgFVnQLj4X1vFXizyF, 0.323, 0.203, 0.9878974835008958, 0.0372, 0.722, 0.11, 0.115, 0.122
62wdQ5CInFr7cjISqrr46f, 0.508, 0.325, 0.9910291338217226, 0.037, 0.96, 0.00259, 0.188, 0.274
2Gltp7RUlcuErncUmyEFvI, 0.638, 0.803, 0.9935359613264054, 0.234, 0.635, 0.0355, 0.203, 0.684
415dK4glwDO7fXxYg3np8B, 0.443, 0.819, 0.9952254493358474, 0.0322, 0.000248, 0.00759, 0.0802, 0.494
1YR9iNGXtsbrd8deR9ULDD, 0.857, 0.446, 0.9902405690614356, 0.902, 0.215, 0, 0.0964, 0.327
0oPOuDmmkVp3h6puekhs6P, 0.611, 0.459, 0.9963051870093591, 0.0422, 0.614, 0, 0.126, 0.177
2OtuRIfYfiernzgrAgRpvi, 0.388, 0.544, 0.9899651537411617, 0.186, 0.48, 0.785, 0.0965, 0.0957
2pOhZNCDdjKZ8zpsbXC9iE, 0.657, 0.179, 0.9910579085566766, 0.0456, 0.0358, 0.000793, 0.108, 0.324
0oiCeOPwm4zhwfyIpAE37y, 0.718, 0.583, 0.9935935107963134, 0.0288, 0.623, 0.000681, 0.0612, 0.422
2Wsgcbi4ZlAtua74Hitvmk, 0.696, 0.0209, 0.986582067045856, 0.0608, 0.985, 0.102, 0.109, 0.481
4qGfJb2KByjvzrwo8HNibg, 0.696, 0.17, 0.9876200128424109, 0.0385, 0.943, 0.00154, 0.106, 0.523
3INsIMe6Ap6EJ2xXgt9NB8, 0.545, 0.479, 0.9929186747503684, 0.0272, 0.705, 0.000224, 0.0694, 0.306
1LBtQ5Ce1Oo3UHdfMEQ72n, 0.391, 0.0658, 0.9817602436028502, 0.0358, 0.942, 0.87, 0.147, 0.223
68zzzyguEp45PjZEg6E9No, 0.808, 0.623, 0.9944177014189245, 0.317, 0.0977, 0, 0.303, 0.546
3WxUI6F09yVhLMLksKMjQJ, 0.484, 0.1, 0.9855201423035059, 0.05, 0.954, 0.000251, 0.114, 0.376
2NYUjoQTERcR5ZLayYmajs, 0.579, 0.276, 0.9892423598036267, 0.0405, 0.864, 0.00189, 0.12, 0.467
0qIJPc8EF7EATnXbtNaVZP, 0.592, 0.28, 0.9890930052269608, 0.0495, 0.906, 0.00122, 0.109, 0.631
11bD1JtSjlIgKgZG2134DZ, 0.563, 0.592, 0.9958632892939944, 0.0276, 0.209, 5.08e-05, 0.132, 0.136
4keAoywVf4jxRvXU7ON0hV, 0.43, 0.771, 0.9940785706141093, 0.0375, 0.0876, 0.0239, 0.121, 0.772
1PDP7mLiAMwhfmgIwzhOm2, 0.476, 0.161, 0.9910030995377167, 0.0407, 0.967, 0.0381, 0.109, 0.0908
1Rq4GtIucW9CAcF8B6PAbW, 0.636, 0.57, 0.9949027612367203, 0.0571, 0.011, 0.00204, 0.0677, 0.0883
4bbqwN4wm3bOHsCyXPR2XD, 0.723, 0.797, 0.9910496872038327, 0.0592, 0.0348, 0, 0.465, 0.63
4KgTrzmfiWNcVneh2Dd1Ou, 0.552, 0.415, 0.9907763272217697, 0.0451, 0.959, 0.000239, 0.164, 0.36
5kHY8kuNjh6UOIikdrWHPX, 0.673, 0.663, 0.9949466084518883, 0.026, 0.596, 1.6e-05, 0.0863, 0.575
6LRX4u7auZzD52OUIB1xly, 0.317, 0.0575, 0.9846253850689841, 0.036, 0.986, 0.832, 0.0971, 0.154
5DILJYk31ZXENMY26k3br1, 0.358, 0.869, 0.9948321946248093, 0.0449, 0.00241, 0.102, 0.129, 0.797
4WVxjcsAJ98IRWxeHLK9oX, 0.722, 0.441, 0.9911812288493367, 0.0708, 0.617, 1.69e-06, 0.143, 0.56
5O4qjToldZVIOHF8U3O2bD, 0.389, 0.0288, 0.9811436421395503, 0.0603, 0.994, 0.923, 0.0793, 0.0489
3Rc94e3TOA1K4vHnWeFVrn, 0.608, 0.359, 0.9928864744517294, 0.0324, 0.489, 0, 0.267, 0.293
42m3eP1JJhtzffal9B136J, 0.724, 0.531, 0.9961804964912253, 0.298, 0.225, 0, 0.11, 0.141
09LZi36amDy2mt6gzSCNyB, 0.344, 0.07, 0.986323779544007, 0.035, 0.993, 0.95, 0.101, 0.0827
28kOpVf1aCgL0LSFfuKV4w, 0.538, 0.417, 0.9927083451401095, 0.0361, 0.275, 0, 0.206, 0.252
1MD6kwcSYhP3GlixJdvwyn, 0.406, 0.526, 0.9939285309247065, 0.22, 0.313, 0.00279, 0.211, 0.332
2CDcXWYWilHTXrsOXJza8n, 0.631, 0.848, 0.9956796790804783, 0.31, 0.138, 0, 0.379, 0.265
0mYslGmbnkbxuyr0ISIYtB, 0.477, 0.328, 0.9932002560852755, 0.0658, 0.906, 7.24e-06, 0.262, 0.283
19EnyPZhNPbRoCxAuv5pKD, 0.654, 0.587, 0.9946574908768744, 0.0439, 0.026, 0, 0.589, 0.288
5qtvC0Ze5b8cqhAAqpUU5U, 0.326, 0.249, 0.9926980684490545, 0.0302, 0.957, 3.69e-06, 0.0647, 0.183
3dwoB6UUjEb3jSNtfsH5Ur, 0.752, 0.451, 0.9924411511726796, 0.0628, 0.258, 0.000192, 0.115, 0.407
721DqX2YMrtKcjcydyrjwq, 0.636, 0.799, 0.9959338559059052, 0.261, 0.0736, 0, 0.115, 0.39
1R6u262nhy9EDFK62HTmC1, 0.565, 0.55, 0.9917944047489516, 0.0623, 0.08, 0.9, 0.19, 0.545
3cjF2OFRmip8spwZYQRKxP, 0.582, 0.677, 0.9941436563241244, 0.172, 0.0312, 6.6e-06, 0.122, 0.205
6oYXOWb4Cf3frnvOREtISE, 0.277, 0.31, 0.9917032847549305, 0.0286, 0.474, 5.6e-05, 0.107, 0.328
4OQEpZEuCpYdrloolVRDIU, 0.516, 0.339, 0.9890703965066399, 0.0337, 0.946, 0.838, 0.0743, 0.194
0MIqB2F979ng3e9fLKEAt6, 0.523, 0.18, 0.9894163784388247, 0.0429, 0.93, 0.00537, 0.109, 0.537
2iXMyJAaVFqaSUZ2K1cy1n, 0.465, 0.296, 0.9908194893242006, 0.043, 0.859, 6.34e-06, 0.104, 0.148
4Iam3vZMJCMltFkK9mNruw, 0.494, 0.412, 0.9950987034795024, 0.133, 0.639, 4.46e-06, 0.0631, 0.378
6saWFc6OSw56TCPfHv5BMU, 0.751, 0.58, 0.9922321917878947, 0.195, 0.669, 0.00536, 0.148, 0.452
0qD05OnEDUKfMs0Vi3kLmQ, 0.699, 0.21, 0.9892128999559356, 0.0355, 0.236, 0.623, 0.108, 0.159
3ZFPe2aiLQuEfDxSqQstZp, 0.339, 0.446, 0.9915587259674236, 0.0453, 0.254, 0.000177, 0.9, 0.133
0HUTL8i4y4MiGCPId7M7wb, 0.346, 0.944, 0.9922301364496835, 0.0485, 4.16e-05, 0.565, 0.0546, 0.403
1J30UAywzkSeB63hl3nYrf, 0.309, 0.482, 0.9935202037334544, 0.0422, 0.77, 7.06e-06, 0.235, 0.349
7wkYFmBhGwnB5XODsHJO02, 0.576, 0.504, 0.9944567528449334, 0.0379, 0.804, 0.00836, 0.0927, 0.299
61xhzNDgit98Mwcz6Rsgam, 0.493, 0.81, 0.9953275311336603, 0.337, 0.167, 1.75e-05, 0.414, 0.312
3qX1dqmDdmMvvfMVfsx4Bh, 0.487, 0.729, 0.9943258963121663, 0.271, 0.0538, 4.07e-06, 0.44, 0.217
5DKSXbQSmrDMixdV3noux1, 0.52, 0.529, 0.9912586465886176, 0.382, 0.566, 0, 0.174, 0.523
2ESN3ebvvqXcFAMxxn6QXF, 0.776, 0.465, 0.9901138232050906, 0.152, 0.161, 0.309, 0.084, 0.558
52Q62MfcLjUePsBgcNfWDF, 0.71, 0.483, 0.9908249702260966, 0.111, 0.597, 0.218, 0.118, 0.279
35ET2SMthCWH7qWYtp14ow, 0.318, 0.793, 0.9948486373304973, 0.11, 0.0249, 9.53e-05, 0.237, 0.583
3D1VUmjj0IlhdHqGConc7C, 0.62, 0.199, 0.9895486051970658, 0.0344, 0.976, 0.00178, 0.107, 0.179
0De8H4o9xzPtjRp9dns0L5, 0.227, 0.457, 0.9938846837095384, 0.0299, 0.0979, 0.000447, 0.189, 0.371
6s24LFkjo06wYVpxJppovm, 0.717, 0.758, 0.9951747509933093, 0.268, 0.0791, 7.08e-06, 0.293, 0.252
2iiVyIeC6bM2y6r25YTcmr, 0.648, 0.639, 0.9942224442888794, 0.0365, 0.356, 0.52, 0.0868, 0.885
6Ozh9Ok6h4Oi1wUSLtBseN, 0.769, 0.787, 0.9963168339258883, 0.367, 0.189, 0, 0.129, 0.836
41SwdQIX8Hy2u6fuEDgvWr, 0.794, 0.757, 0.9944430505901933, 0.123, 0.0267, 0.000306, 0.0621, 0.615
2B15MgKTaavdlKdlwd4W0R, 0.664, 0.522, 0.9923651036588725, 0.11, 0.729, 0.000126, 0.0935, 0.289
6efkcs2aUBMFKxl0cl2JWQ, 0.639, 0.295, 0.9912963277891526, 0.544, 0.554, 3.09e-05, 0.3, 0.634
0uGa0LjtACS353mMDUtXo5, 0.681, 0.576, 0.9943485050324874, 0.0392, 0.854, 4.33e-05, 0.103, 0.612
17eJJpSWm9JWl4wYmbwixM, 0.426, 0.456, 0.9934763565182865, 0.0277, 0.342, 0.164, 0.122, 0.233
3uBDEJF3XIsva7kiFvFZ1e, 0.657, 0.264, 0.98570649296797, 0.0494, 0.872, 0.801, 0.096, 0.342
4dyqjATpeX4aSqf1uW3Vkr, 0.662, 0.882, 0.9950781500973923, 0.176, 0.102, 0, 0.688, 0.675
1w327AHTCoChRIkJUprAnV, 0.683, 0.468, 0.9921040757060755, 0.0743, 0.87, 0.673, 0.108, 0.47
0NfYAsKygCYwPA2BgTZ1qg, 0.528, 0.708, 0.9949671618339984, 0.207, 0.264, 0, 0.305, 0.781
7egPRnpnJXJga7zktQdRWv, 0.612, 0.673, 0.9955234733764423, 0.053, 0.0434, 2.14e-05, 0.0983, 0.733
5gFmgXPCLu9xIfMUXSbRru, 0.672, 0.588, 0.9924363553835205, 0.133, 0.619, 0.241, 0.0992, 0.204
